Tibial_FinalFilter,Tibial_InicialFilter
-0.0006640661640802414,-0.0038429117376751775
-0.0011544124199754527,-0.0004555832336184299
0.004013156922347532,0.00030038301521502156
0.003311253521487644,-0.002455260460237257
-0.00042201332757653285,-0.002687871550404715
0.00029835276723372565,0.0008146371620299979
0.0017461326438147533,-0.0006601157325258084
0.0033554093060201703,-0.0015990692018461115
0.0029544961600574166,0.005391569301985838
-0.0014723405175562187,0.005950142971137818
-0.002705324635572397,-0.0030178299666069612
0.0008728606668983257,-0.00420195563298438
0.004078506176640314,0.0007359389282182358
0.0030678450911602734,0.0005642523767091139
-0.003321102908083716,0.002500601921557824
-0.006988728475954058,0.005757215447659761
-0.004260553295069661,0.0006964683928228686
-0.0036277893906925093,-0.0006525826478637303
-0.004013402166230977,0.004485410357234786
0.0004148728233140624,0.0006065986408567469
0.0028345965972468813,-0.004138807534681025
-0.0005847715550705624,-0.0008792538011990339
-0.0015449461404065984,-0.0009776085054748137
0.0007350131931257314,-0.0036047883187175526
0.0002524665007101792,-0.002517245620561394
0.0019096113884837563,-0.0008129161578910849
0.004228675142284872,0.0007293499880385674
-0.0018885435630067917,-8.524275694917133e-05
-0.003387111349612746,-0.0040932506343373
0.005154797449128977,-0.003686988126718036
0.004916466644119534,0.0012468230949066932
-0.0005616358936037646,0.001799542473426996
-0.0019447450502222544,-0.0007924805053645047
-0.0052924987626123045,-9.4697325509164e-05
-0.0014925469910919884,0.001984178904492888
0.007155063997777341,0.002945626865588844
0.0038378273029236244,0.00316408135814794
0.0007340687650794109,0.001567968420369035
0.00299700351706912,-0.0010678323702111912
-0.002610401673848119,-0.0018977885708135103
-0.005368772016609718,-0.00018060431920958835
0.0007566177844475349,0.0013406612910311349
0.0026489740790220876,-9.67848512660734e-05
0.0004100845965356215,-0.00192590848663773
-0.0016194764989698619,0.0009060152169995696
-0.0025005028578823827,0.005372197376166304
-0.0010142946216473803,0.0027401004872817636
-0.001093504564439636,-0.0036355245678031073
-0.00022353554489821538,-0.003769203792458046
0.0020566330992296917,-0.0015914940227154133
-0.001419157818604816,-0.001629416480909966
-0.001663801350066283,0.0017773335966187647
0.0041049135933853105,0.004576865217844358
-0.00011823776848812365,0.0004615841584618782
-0.006964666578759301,-0.0024333288606892493
-0.0027588646770185903,-0.0007712165189527118
-0.00020708718876564047,0.0009251452840163607
-0.0030756028167552895,0.0027594126747352695
0.0002232549141959521,0.0017542844889982942
0.005345768734576331,-0.0007262734773265179
0.0026703807451547903,0.0006507789753904113
-0.003976824756980693,-0.001529657970345566
-0.005643982921359354,-0.00594404045050289
0.0017123277628841613,-0.0027516879390438093
0.011599544202940367,-0.001265870396456923
0.012718335378983515,-0.004372518509338445
0.006248145519891706,-0.0018811361756126447
0.0011580656216208314,0.0014970515143999693
-0.0020843940226544597,0.0029598950592753565
-0.004469096851407672,0.005180683630787248
-0.0035079840135724153,0.0012763243027144584
-0.001110535308928217,-0.004472367860690383
-0.0013146224582767315,-0.001418667537011703
-0.005862539425514285,0.003896415712782184
-0.009809423039043664,0.0029925002680353608
-0.005569238599266039,-0.0009421857488233448
0.0021303677509755597,-0.00033650720879885656
0.0038234588065044414,0.004595767692017524
-0.0006196620275626319,0.003262695133294412
-0.004423148588139193,-0.0016394614428034448
-0.0010773425082684185,0.002704748798548198
0.0033726319739354857,0.005600166981484978
0.0001127649675147659,-0.003516649428028941
-0.0021320983699144,-0.0069610514798858665
0.004191144632510095,-0.0009532442548638666
0.0092236721828657,-0.0025560397902547175
0.005102110460475848,-0.0059749997737418336
-0.0015084160995039273,-0.0005565049765651692
-0.00027246456280168756,0.001958541796137139
0.004964943425797636,-0.0006665066111054365
0.0022250034555055783,0.0010431358515852205
-0.0029303791281622403,0.0014100323744907467
-0.0011868646616061192,-0.001929956767283654
-0.0006142278683185303,0.0009296993697103378
-0.002437513556212705,0.006758519983981653
-0.0009200247832625941,0.005285892398525827
-0.0011799611282469163,0.0013909176828156655
-0.0020076340106249643,0.002013467936451908
-0.0005186775986504414,-0.00020085975240655802
-0.0016574124557302936,-0.005389020318592327
-0.0014635722166908027,-0.0038285105217137714
0.0009994058863720921,-0.0029092858469656454
-0.0007569014746175403,-0.00585872672619473
-0.002493658881870517,-0.001809776064800444
-0.0010826541931862556,0.002687850507246762
0.000351709499494516,0.003346800549674134
0.001583613568475804,0.004311197816924432
0.000704919487021114,-0.0018280183170722901
-0.0010202193873386643,-0.004675782265180505
0.00028921254123654555,0.002772579997052357
0.0017492043055883839,-0.0007700111973201388
0.0006616203784853578,-0.006687905656741079
-0.0021235875628585837,0.0001119663515004401
-0.002953008836870885,0.0002638686175948394
0.0019713959840353323,-0.00010123355305738277
0.0052215909330020835,0.01010951042564347
0.0012901852480505375,0.006475894771151565
-0.0005616825193314137,-0.004599988948358552
0.0015113351358033574,0.0009204297137559664
0.0018004232890068829,0.00530321947726628
0.0030776335167031262,-0.0019791651720221064
0.0023821621484065936,-0.0030592000960158127
-0.004397276290439446,0.001436513551355015
-0.005531704422047992,0.000975167239804942
0.0007025875735840306,-0.0004840680325579686
0.0017463424558417893,8.564792151982307e-05
0.0008244542116730836,-0.0011067880749043276
0.0023375280276116597,-0.004951981255927309
0.0006722902902165446,-0.005502624395474645
-0.000766277742190231,0.0009233475601430878
-0.0012095722207505115,0.003869251660248892
-0.003494402807420116,-0.000945746407187188
-0.0025893318375312616,-0.0015701560760048878
-0.002169369233494719,0.0010127411195760918
-0.0036798766896354272,-0.000460757800797256
0.0013256905085372492,-0.0007512419251783377
0.004250315734749718,-0.00029773055634259586
-0.0005576184464110908,-0.0007588387832434818
-0.00036109106081381467,0.0023328149966605066
0.00013677821755073095,0.00253973350313628
-0.004870889430078345,-0.000989241392833118
-0.0004952805573660085,0.001971651938496028
0.006115442198578793,0.004337874047996973
9.851990541774022e-05,0.0002895333426396902
-0.0009198886587006442,0.00021455749047937742
0.005382778552618689,0.0016914346503117588
0.0005532079263775546,-0.0019155077629483246
-0.0025836046824929742,-0.004993265973938595
0.0032051147026155745,-0.0037265083301347007
0.0003851189246933171,0.0008639630881116028
-0.0034820668143613455,0.0020131866415653123
-0.0005147175222568671,-0.00257078340789256
-0.0021226789170586463,-0.0023867404134416148
-0.002019249631184861,0.00024269906349907883
0.001110742714386663,-0.0029217771882896755
-0.000494480928334429,-0.0026892094814010845
0.003758414301102642,0.002061951195370112
0.0068597025808848355,0.001940144505706598
-0.0014474531612132997,0.0025274278445370393
-0.0009879854247005675,0.006027807629545329
0.004424445047437306,0.0032066841922639153
-0.002548958719526142,0.00012878898166078826
-0.006236278058717362,0.0023070712612037626
-0.0010559765300465539,-0.002085182915779117
0.0020718602025712814,-0.0075262999586178
0.0026694954434104317,-0.00159314293355052
-0.0014482789711749342,0.0039244588031381875
-0.0031630692737321595,0.004551692785172694
0.003405036480349452,0.00535864371130751
0.001734791820903074,0.00011308546464202953
-0.005726764243143058,-0.0048147294162161755
-0.001714381148171015,-0.0004047747340616883
0.0017825236770310146,0.0014128667731519154
-0.0032175469697063347,-0.0041863836223049
-0.0027540558362300544,-0.006437554492515098
0.0005391101093855134,-0.003300403785418524
-0.0006990768877828364,-0.0004643776157712289
-9.303157799109372e-05,-0.00045341563910786557
0.0023696598153486173,-0.003770945566262156
0.004083454886325364,-0.004238998698978719
0.003400474981577022,0.003221036371045752
-0.0020859544480130937,0.006843249137166357
-0.003697122375058452,0.002622043381567713
-0.00115052054656933,0.003893895179308216
-0.002706028433828027,0.007205861791103531
0.0008112339718276984,0.003957591199020787
0.007299335097689617,0.0011249667778527354
0.0009853767719025862,-0.0019216186417768649
-0.005508515652668613,-0.007759134271634718
0.0009879706098528777,-0.00729131475199653
0.006375879062957855,0.0005733329414097441
0.005583690594884162,0.004819410626014252
0.005095249531148824,0.0011501993294328078
0.0017890453925764511,0.0008486944513969889
-0.002765913973037071,0.0049767838658474495
-0.002492572785670343,-0.0020215332194123605
-0.0035439714090813534,-0.009308849894075677
-0.008930725404392513,-0.0011823257988838537
-0.0071237877847467965,0.002983342373057369
0.0033912323455738804,-0.0011371749316819938
0.007155060609747195,0.002008203139739606
0.0008528442703248123,0.0033695655207011685
-0.002776143096424105,-0.001873472060974912
-0.0006582144304326566,-0.0026589976726433292
0.0006354359187044441,-0.0010861338489576667
-0.0014431641712271642,-0.00038701729448481427
-0.0049045804169402275,0.0005849390758964662
-0.0037170884064384505,-0.002149167730675479
0.0016458770351251504,-0.0043494133435285085
0.00020969967233429578,-0.00030968143509405916
-0.005730316965121518,0.002540970669327702
-0.001267625526471991,0.0007089205167404069
0.008730862656097856,-0.0012224020197352655
0.00747267324585153,-0.0006429224538002316
0.0018664017524584226,0.003994299839768366
0.003985365011165247,0.005519204529056842
0.0034510206324103202,0.001579454797160791
-0.0012434986464377384,0.005304114095860011
-0.0018564245762472148,0.009203602122509124
-0.005369306381051266,-0.0003242349490385698
-0.006955325422199372,-0.006179416079021579
0.0004731079920987029,-0.002288874105449658
0.002666520544623197,-0.001990782270699855
0.0017411498340187104,-0.0011624951490746657
0.005439895981432121,0.0019990862107798985
0.002266277645407648,0.00035080780539849883
-0.0019835334493153575,-0.0012858341732848715
0.0020315461626684065,-0.0012074220934547878
0.0014097358263622255,-0.004008931403635596
-0.0023292833651436602,-0.006806429224221146
-0.00030907904593405785,-0.008012379806003719
-0.0032265300372778458,-0.007328990199095371
-0.009103663569854613,-0.00042128896632944053
-0.0026084391565358773,0.007728149537480709
0.005100652642586952,0.006850823490691849
-0.0003275272950445853,0.00025182159748836244
-0.0024469289632855443,-0.0018226602362335208
0.004921141282329194,0.0013158149754544416
0.002917559898824508,0.0021946010929732
-0.005107808676546941,-4.5407548136211815e-05
-0.004762383574784042,0.0025319155960122556
-0.0023925315098660203,0.007383447400084491
-0.0015960823570249087,0.003922411477117596
0.002424789374979072,-0.0010623916253026972
0.008138769964218227,0.0022603686395903447
0.01065379434396675,0.0023064695613061103
0.0047239317670555525,-0.004002188751107229
-0.004389107375355892,-0.002271353679913866
-0.00490687381592509,0.0005845340950009732
-0.0008339113595931208,-0.004475512019156929
-0.0007707914537429363,-0.0034613870533544717
-0.0019294525348185737,-0.00011074537175961467
-0.0015649520492623564,-0.005231125901066913
-0.001113389956236792,-0.003098461922130228
-0.0020893718924566607,0.005427608004745569
-0.002576980997851597,0.002508940085445395
0.002337981311455442,-0.001514597239588955
0.005907141825929642,0.001110434435123044
-0.0004603956459490659,-0.0016864023895923896
-0.003677756110065878,-0.004428492062148777
0.00410024644484506,0.002012213772727815
0.0071598311606748235,0.006533721449851314
0.0008279570426965672,0.004128307583925531
-0.002659955788184814,0.003643604842356141
-0.0008864218541315109,0.0039988789703811825
-0.0009561821494656491,-0.0009369267924068015
-0.0033017372600370864,-0.003997529580437215
-0.0035131349800611522,-0.002278670652188049
-0.0020635124739429643,-0.0038344692124332503
-0.000322781399986869,-0.003153226824624238
0.0007184162157674935,0.0017343281763735586
0.0007293679459037274,-0.003007300183981298
0.0014755138051131462,-0.008551179857668515
-0.0024572121706394625,-0.000434279406941656
-0.007704773546674238,0.004180414099376485
-0.00027469172020892335,-0.0027051750456135357
0.007651229669491543,-0.0029143983905168223
0.0033811851077166473,0.005299824973384996
0.0016675087978690866,0.008521077406488237
0.003834417466779153,0.00627904719110178
0.0006660449732714621,0.0032830632792812866
-0.005039091206163545,-0.0015103193537988702
-0.00870922991843688,-0.005279135696099868
-0.003323051616942951,-0.0033111479728390974
0.005066369620657684,-0.00022618424104725522
0.004454830174024908,-0.00036552629560920337
0.004494669159564403,0.00011026668903276778
0.006012374156470785,0.0021889646925959873
0.0008854503996918875,0.0034867718761311083
-0.0008503414551011874,0.0020377484910112033
0.0008819850403127072,-0.0030209389416199625
-0.001061401116684805,-0.004342044636846998
-0.002761144586911757,-0.0006820538330015998
-0.004255800868559362,-0.0004905516819395755
-0.0012548083254769872,0.0017927080121085302
0.00428920748569557,0.004745606483889345
-0.001906452861863607,-0.002953896425660999
-0.006987564410324068,-0.005547283083174726
0.001854090965351185,0.0015869782687771938
0.004585942377105297,-0.0008230254176092855
-0.0020593942242954993,-0.0031447534537478576
-0.002799465697115891,0.0014958132570427143
0.000240356561302848,-0.001365796413886733
0.0022836123819099273,-0.001933764287469531
0.0024279454292464274,0.005073461259755944
-0.0029191782656115203,0.004017451507063079
-0.007366519847554684,0.0008366027818867639
-0.001781780245374314,0.00343975581771479
0.00451279423302316,0.0017980165078490666
-0.0003776150136965209,-0.002975725375272307
-0.004987021790282585,-0.004402379760403125
0.001755559829191939,-0.004589247841851844
0.006004025250863121,-0.0024637824205403294
0.0005756049008780299,0.0018391592557026335
-0.0008866571213259746,0.0033798397562335297
0.004043196050633545,0.003449736994759502
0.006069600609615061,0.004143754747357227
0.004065569977684213,0.0018467970344834025
0.0005094009649765279,-0.0017785779043137506
-0.0006980157587695188,-0.0012008445351809815
0.0005702731422274461,-0.0004710630760747228
-0.001992296899422286,-0.00338449289893464
-0.003868444635281494,-0.002768674401764313
-0.0025080988467799828,0.001200503902469277
-0.006150836316034327,0.00041733646150329373
-0.0053526436983514425,-0.001337672525854684
0.004367280806887793,-0.0004944192728626581
0.0033755129893210866,-0.002538706484767541
-0.003766873468931867,-0.004251924967349393
-0.00055306662272351,-6.838732245362846e-06
0.0023783278072945398,0.004241478171465512
0.0019112251443194222,0.003354494921658304
0.00333872361933048,0.0011478746486210678
-0.0013525225966252684,0.001558350806762884
-0.004173593551578786,0.00080149035367006
0.0021193468023311167,-0.0039287224166477145
0.0021481457268064694,-0.002941142973196902
-0.0008481008418106039,0.00468612732209374
0.0025505539612982256,0.004014038468138092
0.0017329553420557522,-0.0009934067444027036
-0.00024347955471418865,0.0010595177108158858
0.0018109426399179852,0.0011816661487097945
-0.002881487498548818,-0.002776673962334856
-0.006822050374642805,-0.0027874547051430364
-0.0006594084093737195,-0.0008873459684047757
0.0019032529086981198,0.0005297661987742074
-0.0019083908530725835,-0.0007282969987797922
-0.002109342755016586,-0.003989114423349752
0.00022137044951629932,-0.00041316925208533786
0.0016565750389213594,0.0056095524626485925
0.003353839420136953,0.003452342989596208
0.0041706075276312,0.0002791068560690108
0.0009850009172393402,0.0011327928472661343
-0.001820341391818968,-0.00010625330930797433
0.0012948875518784798,-0.0005854496504310069
0.0011103342659373196,0.0006712260492932915
-0.006074787847740021,-0.0028990112844310507
-0.005834825810664943,-0.004674905213681299
0.002059737774534389,0.0004829186067459791
0.003962860053419097,0.003348888319099068
0.0008396156531549552,0.0012422579031284588
-0.0007862143867339718,-0.0017587417261176036
0.0006934365924743222,-0.0014461129619292316
0.0038317434001466184,0.0004085995534096889
0.0008227293232893691,-0.00398596141539798
-0.0047003811914188825,-0.004218698881027926
-0.0008562252168276364,0.0037085461608032926
0.002901474158386312,0.0010082208600706956
-0.0013755870128320737,-0.0028676010108223864
-0.0005237238710192015,0.0032128306921050676
0.004848530003766705,0.00022448803691045734
0.0025629119962095543,-0.003393748360124711
-0.0011773120441017494,0.00470980245768792
-0.0001480244001982558,0.0049478369439401315
-0.00022365613247848128,0.0005891144749184962
-9.374559830510176e-05,0.002543783138035373
0.0016103308968240207,-8.611774461705178e-05
0.001192301155251225,-0.0016952462502880887
-0.0007494242658670366,0.0021119186891189845
-0.00668428610850383,-0.00025865388701918084
-0.011066281287931114,-0.0029122356091544014
-0.0029853412147164957,-0.000610013772668009
0.00498863561245179,-0.001196250975221534
0.0011839805862716645,-0.0027143168617855774
-0.004168623728886232,-0.0007871144644834617
-0.003084372120537036,0.0019243361505529711
0.00217952354578783,0.0009481814946722196
0.002660145895593709,-0.0013133275989111505
0.00027471551510671187,0.002116903212816276
0.005356624133599585,0.0029704591661325326
0.0073135884446013395,-0.0031586523363288026
0.0018766925198588835,-0.0019853441052483977
0.0014994080057889258,0.0006890774763473628
0.0014256106717273275,-0.005953952040013271
-0.00021267999581884873,-0.005886681625343435
0.001889555649656793,0.0025029575276369676
0.0004669900084658513,0.004962925363557322
-0.00237012038630715,0.004342702267883184
-0.002806762241310267,0.0022887254654114174
-0.0053747899460938045,-0.001864775930295526
-0.0024363940732737566,-0.002421230373901557
0.0042038520628453376,-0.000812772824999291
0.0021691788586800822,0.0028942820639408836
-0.000601309558718482,0.00667910509403941
-0.0009998483327497798,0.0017835744437528912
-0.00524086079599483,-0.004699937740107787
-0.002492448351527853,-0.00294345468477911
0.005424542618931595,0.000371587873800073
0.001861907033197557,-0.000552090611689666
-0.0049724509856014796,-0.0028772568514196352
-0.0014345673529008248,-0.0002784703962815464
0.004505397972475293,0.004517579984380578
0.002918965414446727,0.0026589768123451343
-0.0024950171017615783,0.0010147368076250656
-0.003723509595445364,0.0010142797309231459
-0.0029638311968964133,-0.006634400856647647
-0.003830680099315013,-0.00838832074786307
0.0016421471846241014,0.0018525168297166784
0.010640037184320331,0.004549347093656031
0.0078088085284051135,-0.0006908159322533312
3.620561755773391e-05,-0.003166618833188972
0.00035316039772313404,-0.00285851739459487
-0.00037768402453987473,0.0029221612891630233
-0.006022067893156694,0.006410036953802021
-0.009369023012608767,-0.0003248664784348625
-0.00769139036061462,-0.0015925700742647217
0.0032776416405941706,0.0034516049617298963
0.010822523954708542,0.001097080671898134
0.0004339331630921513,0.0006627270372271173
-0.004871502110998063,0.0034998684713762975
0.0015501622940768082,-0.0018683646965595847
-0.0009374480502095828,-0.005447574490353794
0.0007213657416478065,-7.505779655090851e-06
0.007811775957600633,0.003185738238104835
-0.0012575710014923783,0.00041963441341732837
-0.00681653789767947,-0.0011134365503989397
0.0007660123210841281,-0.0009082569360072436
0.0011714920110094844,-0.003789647246991606
0.0021590400505252525,-0.004047270778136434
0.004160735553350167,0.0017644502904414904
-0.003563997224956061,0.003869438364335287
-0.0035077843631187646,0.001585195465108977
0.0018112586404703456,0.00024634938785227404
-0.0029786216605649156,-0.0030135240721969095
-0.0008103974579005411,-0.006206890623225751
0.006217192439104886,-0.002897514927367682
-0.0006743891920528402,0.0037831073523905898
-0.003698160058890814,0.005096820100886202
0.00525365926251365,0.0034082678913522073
0.005195162948094626,0.006740502906806426
-0.001837752462527861,0.006628871917258305
-0.004198623291207401,-0.0034249491668351595
-0.005474895059473339,-0.009397504695438083
-0.0038317012883665675,-0.005487801487505705
0.002044108716339944,-0.001796851599093857
0.003088058204915487,-0.0029104775715191812
-0.0010383642365439398,-0.0024286910631588572
-0.00024423365191542253,0.0036813697947302173
0.0047237194784962334,0.006074543985690561
0.002861784952827227,0.0018340593461470395
-0.00155021966575302,0.00027496092285631457
0.0010544389178984627,-8.519227729475898e-05
0.0002512713807894284,-0.001279493848486822
-0.006230799235928905,0.001911429012083923
-0.0034577580897657296,0.0036755298115207736
0.00272769951163466,-0.0026101835243923345
-0.0003546708785334908,-0.007431845105613236
-0.003392930668512736,-0.0013501503361343938
0.00020886957868896885,0.005315107493543646
0.0023660748375688594,0.003041685763047184
0.0004669301473097883,0.0037904587527680944
-6.750994201421923e-05,0.00803343527945978
0.0019933789370903043,0.0016915232207879017
0.0020676514355222396,-0.00583794421680519
-0.0007750690291560389,-0.004782579824825886
-0.00046623721881818497,-0.004119964855854969
0.002383650094940566,-0.004540619723419523
-0.001873199536725633,-0.0038318443104479972
-0.006716793541473193,-0.0025464920360643885
0.0012316442212512448,0.00042375111588624514
0.007679242611352113,0.0003151401067794286
0.001959794099389456,-0.0005625576660269813
0.00022477870025131223,0.0017677475248567562
0.001744890379899895,4.5705704285535704e-05
-0.002735877090530017,-0.002998202939293162
-0.00252028075128581,0.001100688559456896
0.002005658305700447,0.007407678500589673
0.0017224643607065145,0.00724097343500489
0.000596685564735396,1.1623417780278763e-06
-0.001617675207795561,-0.0036869141163449774
-0.0036580116321183603,0.001374615812200224
0.00032626339226875587,0.002434976139468362
0.0024528628657901645,-0.0026277546821457803
-0.0002325712647770307,-0.0013679607794075455
-0.001230605710926844,0.002760298502559492
-0.0025924294949040906,0.002599918450209519
-0.002036311554384618,0.0019006227319434419
0.0014138772362665892,0.0003096503660769289
-0.0009815799977143517,-0.001829567581528164
-0.003227344893069138,-0.002283127038697527
0.00047603492972497785,-0.0029840049265624437
-0.0008807688646209875,-0.002098449936811366
-0.002812881829006436,-0.000994036566695083
0.0023942088912100408,-0.001827672018024768
0.0023630801916135653,0.0001904202449439299
0.0001015638475353764,0.000271753161187606
0.004030128537226418,-0.005140402534337351
0.0006664322946926248,-0.004144939186607061
-0.005260170659804002,0.0038932103087719614
0.000454758625443864,0.005739751841539006
0.004117405228392684,0.00035400784338807014
0.0011232226557068292,-0.0009338612775305086
0.0024715961459059283,0.005524123364130452
0.003490669225758281,0.00730157455330802
0.0003767855329537022,-0.0018585086037366076
-0.0013233860420185637,-0.006696318581328149
0.0004684596286330775,-0.0013748884206349968
0.00260283772908164,-0.00012598260245163086
-0.0001779692119610483,-0.0025049010824543414
-0.002016023425237543,-4.863705402521966e-05
0.0014250367606991274,0.0008502187801423373
-0.0015199955232184014,-8.629456285997824e-05
-0.006249398336715279,0.0005170359756168683
-0.0008461817073122835,-0.002117224862906927
0.0011018112016832058,-0.0014894995710615314
-0.004451165373165422,0.004441557577767975
-0.003056776008079822,0.0035612616239201643
0.0012646169640239259,0.0007126712313102036
-0.0007849434626504925,0.0038018367391172607
-0.003933847629889931,0.003149914752354221
-0.0029274742827805297,-0.003614240664831622
0.00019761207676101763,-0.0062473968563741735
0.002447560832767104,-0.0016017849850994532
0.00425513888422906,0.0017453255308931374
0.005544424063771931,-0.001858011499160274
0.004919325767719622,-0.003715346956568802
0.0025094774332074356,0.0010203380557293079
-0.0009730532417199198,0.0021236493741659834
-0.0007703598888642214,-0.0019598171518322403
0.0024661128569306995,-0.0018925091602513214
-0.00032448856650648446,0.001309920294891055
-0.002275973476721718,0.0025096914933844584
0.0028811833667720392,0.0013059382829194515
-0.0005377991033563749,-0.0010627231420900407
-0.008499676235464477,0.0006409893362044723
-0.0039160731201652275,0.004273189045367616
0.001099629476677901,0.0002732119765290877
0.0007642217263152124,-0.00498975126965167
0.003543110401951986,-0.0013958350509547808
-8.647739201831425e-05,0.001976520360638413
-0.005827475309176216,-0.002228960690410373
7.645505949571208e-05,-0.004457621406370955
0.002777156799127108,0.00019241833276046748
-0.001966796642691111,0.004121491323690468
0.0028466438233038273,0.004077477676282394
0.010039193377224196,0.0033378566590301726
0.004596691419364312,0.0031813207523816644
-0.003969385473811038,0.002347193695612462
-0.004346477145046304,-0.0011304228964199164
-0.0027087300740983697,-0.00299436241196745
-0.003743983911860557,0.0003213383308136616
-0.0020204817002411205,-0.002036082179049578
0.00033335146049171975,-0.00906277905694803
-0.002110195029338164,-0.003926601407157211
-0.0015915765766897918,0.0032281844486272584
0.0048403967966885175,0.00043755482542236137
0.005552156655775322,0.003806808497889266
0.0006669247047619109,0.007728204577683084
-0.00020405303348672201,-0.0016686337291479804
-0.0007107562033256498,-0.00508430675379634
-0.002955372084438507,0.0022479440535241968
-0.0013330905955239547,0.003457506879897717
-0.0012561890025360948,-0.000783781358275105
-0.0036008836585807273,-0.003919957494949743
0.001180481878765017,-0.0029509949177979247
0.004824656787389058,-0.0009966561153487877
0.0002245861977795354,-0.003655454692027648
0.0011538419011561903,-0.0023752860609028976
0.005490273952873801,0.002453724271197338
0.0008040234694625017,0.00017443050867410508
-0.0032899825737426978,-0.0001873467878805519
-0.0004498082858203377,0.0037189422841239104
-0.0005721212419441107,9.628603373297523e-05
-0.005136219528977805,-0.002334301275182329
-0.006856821240857051,0.0031890651840360013
-0.0022376581004915474,0.004195936280643656
