Biceps_FaseInicialFilter,Biceps_FaseFinalFilter
-0.010240348,-0.42649623
-0.00944562,-0.336891008
0.000478397,-0.060395396
0.007434946,0.193088424
0.012129402,0.252200228
0.011345556,0.194022187
0.002218873,0.14893634
-0.00822119,0.105397789
-0.010805323,0.052399966
-0.004938335,0.046587582
-0.001578894,0.035456765
-0.004833498,-0.065343262
-0.003985159,-0.166624725
0.001665158,-0.135373892
0.002800817,0.01440009
0.002783076,0.125609587
0.00526811,0.079774408
0.006998414,-0.012312862
0.006754519,-0.011009331
-0.000962162,0.014390683
-0.010102345,-0.004501987
-0.007243544,-0.013087105
-0.003734553,-0.000820134
-0.007439528,-0.006362477
-0.006240381,-0.03138831
-0.002617051,-0.053008974
-0.002045858,-0.040133143
0.002311366,0.013343018
0.006785451,0.060827713
0.007241873,0.057398284
0.009168389,0.022828547
0.007807788,-0.003240917
0.00360497,-0.045020437
0.007110863,-0.103101364
0.008275318,-0.086481398
-0.000349381,0.008380735
-0.004494043,0.068376781
-0.005030807,0.054705079
-0.009634354,0.01211903
-0.008099223,-0.011387131
-0.000120858,0.003904178
-0.000127973,0.01699739
-0.00658735,0.005567159
-0.006509219,0.009545091
-0.000108993,0.030216608
0.003420399,0.042080633
0.002953053,0.045277202
0.003634743,0.030690603
0.005955981,0.007524119
0.004426579,-0.013059946
-0.001836286,-0.055875713
-0.003823326,-0.080318926
-0.000801914,-0.021828242
-0.002596519,0.057092534
-0.00480068,0.073028407
-0.002505595,0.038173039
-0.004719976,-0.014401552
-0.005481099,-0.058507554
0.001770125,-0.102742264
0.003240186,-0.170366756
0.002567076,-0.162532329
0.011067301,-0.038965443
0.013496344,0.025168215
0.003007954,0.020562634
-0.005524334,0.103611275
-0.005703713,0.180914958
0.001541773,0.132111712
0.011632508,0.060786569
0.012843455,0.038873662
0.00298491,0.047786761
-0.008863079,0.052122386
-0.01672879,0.020220126
-0.015147153,-0.005032605
-0.00599773,-0.011390683
-0.004446616,-0.039928
-0.007759947,-0.063123851
0.002233364,-0.07116715
0.015696242,-0.080949343
0.011238383,-0.068885547
-3.08E-05,-0.060704572
0.002962601,-0.073310602
0.005762771,-0.059289522
-0.008659082,-0.033140434
-0.016144977,-0.023260723
-0.008091925,-0.000811298
-0.006950712,0.026249731
-0.002330033,0.038170222
0.013575199,0.060047681
0.016165008,0.088869058
0.010483431,0.095127817
0.011085914,0.086852239
0.005908158,0.07975658
-0.001614304,0.068657536
-0.003195391,0.049679459
-0.009251489,0.016563577
-0.014759449,-0.023251951
-0.008225556,-0.04166576
-0.000546549,-0.052522364
-0.00037415,-0.077336032
0.001750688,-0.075260423
0.008919449,-0.041938904
0.008853766,-0.033463993
0.000480317,-0.041407138
-0.002664123,-0.023587525
-0.002650004,0.008589219
-0.007465594,0.02720767
-0.00627624,0.024659747
0.005359041,0.016751236
0.009581264,0.013568171
-0.000643604,-0.004543373
-0.006117054,-0.028784143
0.003966478,-0.029968922
0.010224964,-0.023697473
-0.00186543,-0.022258844
-0.013858198,-0.01394136
-0.011284713,-0.002188578
-0.009936113,0.01438141
-0.010471431,0.028011187
0.007175104,0.029677031
0.0276938,0.048209971
0.024360825,0.064992318
0.007061981,0.030814061
-0.009170414,-0.006883366
-0.020048784,-0.006350835
-0.020825981,-0.005616138
-0.020880911,-0.003522249
-0.025160267,0.00930348
-0.005076647,0.006182054
0.044180218,0.00651131
0.067066117,0.02494483
0.044258042,0.025957709
0.014463186,0.006216041
-0.015364759,-0.014710367
-0.037367662,-0.031200941
-0.026802217,-0.036220921
-0.01544565,-0.03611259
-0.023740555,-0.031222075
-0.02250323,-0.01266128
-0.01753483,-0.005705333
-0.017396844,-0.019367808
-0.003378847,-0.022070139
0.013053913,-0.013084685
0.014341201,-0.008245046
0.012126013,-0.004858208
0.01959469,-0.002976434
0.033300988,0.003056493
0.037915466,0.012149893
0.027896356,0.010507899
0.011835392,0.009917892
-0.004398468,0.017486354
-0.013335239,0.01851206
-0.010662884,0.020078633
-0.006525962,0.022474784
-0.009695216,0.008629169
-0.016468185,-0.002890368
-0.016197381,0.009875302
-0.010832257,0.028793386
-0.014750356,0.036029138
-0.019254845,0.030884295
-0.015184228,0.01414938
-0.021168383,-0.007705516
-0.033350406,-0.028682189
-0.038168338,-0.042772754
-0.0447563,-0.037254826
-0.030242149,-0.018143283
0.026650681,-0.005376688
0.0814668,0.001278991
0.101009587,0.00346336
0.095393267,-0.007198052
0.065192689,-0.024966897
0.024016204,-0.036808883
-0.004807694,-0.031014934
-0.037104469,-0.005715234
-0.06715384,0.020889115
-0.043025251,0.038667536
0.017034121,0.042431538
0.034037939,0.023758034
0.008298833,0.005987434
-0.008853344,0.003283381
-0.02132908,-0.005418711
-0.037211347,-0.011469328
-0.03089132,-0.002989657
-0.01769369,-0.000695059
-0.024764994,-0.009449956
-0.027483014,-0.023027675
-0.020173063,-0.027726376
-0.02146072,-0.006106547
-0.007034272,0.012931622
0.021000509,0.005316225
0.022243255,0.000409104
0.024820317,0.009278589
0.053567945,0.021449991
0.057171834,0.041073799
0.034555827,0.051174105
0.026632353,0.031883416
0.014818441,0.003724856
-0.01209805,-0.011678145
-0.03525836,-0.017612943
-0.052792575,-0.021985747
-0.050265336,-0.03000224
-0.029688055,-0.038389295
-0.025065336,-0.038604442
-0.027082115,-0.033955689
-0.01192991,-0.025935605
0.010407812,-0.000343769
0.032407429,0.030540962
0.040302922,0.031801526
0.02706342,0.018434827
0.022493728,0.021403665
0.02930908,0.023214847
0.023404284,0.005785777
0.014535814,-0.019693468
0.009814166,-0.027601018
0.00090932,-0.010679859
-0.004723513,-0.006710844
-0.010027465,-0.015608476
-0.020258427,0.002283206
-0.019464579,0.015399906
-0.011654287,-0.000346472
-0.014390475,0.002283403
-0.015188336,0.017708406
-0.007356804,0.008314363
-0.008926756,-0.002179222
-0.012573748,0.00595535
-0.002829818,0.015069755
0.001558496,0.020046108
-0.006494,0.025028906
-0.006985747,0.021574259
-0.001877352,0.003450323
-0.002417539,-0.015497478
-0.001823985,-0.019016258
0.001702201,-0.011558604
0.000433352,-0.004095896
-0.004324663,-0.000901789
-7.67E-06,-0.004034304
0.018160221,-0.007100021
0.032150671,-0.004629494
0.030543201,-0.009091399
0.024547723,-0.021245973
0.017301858,-0.020084316
0.010827431,-0.011776938
0.014634893,-0.016470454
0.015294623,-0.021845271
-0.002848565,-0.01809379
-0.026455847,-0.014023775
-0.041595034,-0.004272813
-0.052871784,0.013642422
-0.058998133,0.026690541
-0.036851148,0.029319656
0.011258278,0.024811467
0.038367342,0.022532563
0.038445927,0.029593897
0.045444821,0.030883542
0.044173006,0.008902843
0.011922394,-0.019470829
-0.030655106,-0.023217251
-0.059127,-0.006778252
-0.05341798,0.008269347
-0.023389331,0.027448225
-0.00746283,0.039801903
0.005485522,0.011631776
0.034817504,-0.025618264
0.049865893,-0.026018573
0.046549944,-0.018597897
0.043690554,-0.019896432
0.032958504,-0.009024365
0.020511658,0.000103626
0.012973647,-0.003456707
-0.007696908,-0.006601544
-0.034130129,-0.010447055
-0.045965107,-0.016772825
-0.047197915,-0.020304423
-0.044396486,-0.018344346
-0.03932039,-0.011177432
-0.032968861,-0.006069754
-0.024196804,-0.00231207
-0.015238103,0.006155666
-0.000811387,0.00738106
0.017810251,-0.000186647
0.018274636,0.008787694
0.007096901,0.034101806
0.014175103,0.044040274
0.02740064,0.030294548
0.026352631,0.01607578
0.021189105,0.011834943
0.016126062,0.000425408
0.018872387,-0.012450119
0.034223662,-0.003580258
0.028062765,0.005471289
-0.000161257,-0.000218505
-0.000398535,0.001280422
0.018448944,-0.00363985
0.016329498,-0.025121992
0.008134455,-0.028595349
0.00377691,-0.011555038
-0.013866672,-0.002206592
-0.026849257,-0.003954434
-0.016444618,-0.00880293
-0.0092769,-0.011666071
-0.024341755,-0.007955332
-0.04161275,-0.004984829
-0.041675304,-0.008792586
-0.030411066,-0.004977112
-0.021613474,0.010411636
-0.019378811,0.016491139
-0.01908888,0.010803609
-0.010622409,0.009858043
0.008325144,0.011516801
0.021264842,0.008924101
0.021425049,0.004526124
0.020777729,-0.003703008
0.015732582,-0.006680886
0.000118943,0.004221964
-0.006949209,0.009628696
0.006504727,0.008396676
0.028007375,0.015432862
0.044697908,0.009488524
0.046209941,-0.011968727
0.028424439,-0.014805428
0.008381603,0.000722802
0.000183774,0.010958209
-0.008116985,0.000688105
-0.022283445,-0.02544817
-0.02375703,-0.033694294
-0.007338725,-0.01703874
0.00360019,-0.00287799
-0.004116259,0.002362928
-0.008987968,0.002523114
0.006933648,0.00315498
0.017523156,0.012665563
-0.000239116,0.016701243
-0.021620364,0.005993114
-0.029717549,0.000245358
-0.031861283,0.009152098
-0.02047164,0.014720672
-0.004578363,0.003647006
-0.008436337,-0.009368411
-0.014749887,-0.011227829
-0.001635599,-0.008738015
0.013835032,-0.005336111
0.020308725,-0.001797094
0.024641995,0.003636859
0.019196059,0.013009493
-0.000638653,0.012034606
-0.01048362,0.002812001
0.005302804,-1.04E-05
0.022283991,-0.008366679
0.018042242,-0.015110197
0.005043351,-0.001567292
-0.003507108,0.004300013
-0.01256687,-0.007491985
-0.018899408,-0.005967173
-0.014742618,0.003767742
-0.012837733,0.001256999
-0.021095931,-0.003744532
-0.021014937,-0.003135299
-0.005212601,-0.00296045
0.015895445,-0.004804465
0.034285933,-0.002788838
0.037062052,0.005487474
0.029229806,0.012859434
0.023994865,0.014208148
0.00447302,0.010953552
-0.020103882,0.004969191
-0.015991699,6.20E-05
-0.002824933,-0.002802503
-0.004920676,-0.003992721
-0.008655272,0.001988222
-0.007759462,0.005853318
0.000265546,-0.007758641
0.010139117,-0.019475983
0.004114471,-0.011456546
-0.006508118,-0.004987291
-0.010207795,-0.007983073
-0.017420372,-0.001950708
-0.018392198,0.010177105
-0.012721899,0.010600872
-0.015777271,0.003263976
-0.011790442,0.000947
0.000475837,0.00059208
0.001394858,0.001893848
0.004762852,0.009764236
0.010723942,0.010971466
0.002282115,-0.000278862
0.003449269,-0.005035253
0.021780505,9.90E-05
0.026031353,-0.001369395
0.015612907,-0.008994971
0.006427673,-0.008712216
0.002730054,-0.001674233
0.00971163,0.000353983
0.019384813,-0.000251636
0.019725993,0.002403396
0.009313739,-4.66E-05
-0.010411424,-0.00611037
-0.030175873,-0.003469904
-0.041872258,0.000666755
-0.037003367,-0.001052442
-0.015443294,0.002301063
-0.006878227,0.008654191
-0.011996568,0.005388802
0.000878534,-0.000449201
0.020007984,0.00042957
0.026120438,0.001664561
0.025994994,0.001650271
0.021318499,0.003056388
0.015609737,0.002787973
0.005864664,0.002401379
-0.008474984,0.000581998
-0.01123535,-0.005562761
-0.011988915,-0.006229955
-0.020289464,-0.000206883
-0.015752882,0.001923345
-0.006507027,-6.08E-05
-0.011583292,-0.003734655
-0.013776545,-0.007390635
-0.003177761,-0.00436832
0.009779762,0.003363192
0.017405774,0.00488515
0.014245793,-0.000333121
0.011166892,-0.002836237
0.013056541,0.000556168
0.000951529,0.003749154
-0.015435616,0.000358806
-0.016943627,-0.004258845
-0.015337503,-0.002914704
-0.004320732,-0.001622135
0.018270564,0.001837774
0.019678949,0.009369401
0.007735709,0.00443411
0.012572905,-0.004412369
0.020757161,0.000869878
0.018178086,0.003875586
0.00624764,0.001152557
-0.012820571,0.004607106
-0.023543255,0.003947343
-0.020440027,-0.001034732
-0.005719397,-0.001905147
0.022174312,-0.00483801
0.035580643,-0.00698765
0.01287425,-0.005870468
-0.013823738,-0.009122809
-0.019952958,-0.008646306
-0.031133592,0.000783916
-0.056448717,0.005364369
-0.067085655,0.004302102
-0.05962652,0.005764933
-0.028766699,0.005819296
0.03758718,0.00608295
0.077046185,0.00821526
0.062859313,0.000902872
0.055984067,-0.008879274
0.034349677,-0.004366824
-0.017886659,0.00404029
-0.016835706,0.005144698
0.013300336,0.003365291
-0.002341413,-0.001971413
-0.018630467,-0.005689219
-0.013181996,0.00031396
-0.017564408,0.002979755
-0.010637225,-0.007927869
0.018083006,-0.01266331
0.039140104,0.002124739
0.039858433,0.010522005
0.027552043,-0.003778054
0.013716281,-0.009284205
-0.004964708,0.007667926
-0.029462778,0.007611635
-0.040588683,-0.016552544
-0.036251881,-0.017069341
-0.026122294,0.005320497
-0.019550853,0.008235295
-0.02567059,0.005229659
-0.022058738,0.014064195
-0.002846157,0.009172427
0.002104562,-0.001065869
0.000661478,0.000671095
0.005493359,-0.004201682
0.001902998,-0.006325486
-0.004436083,0.004089004
-0.003485922,0.001559496
0.002073423,-0.003038712
0.009637863,0.004661116
0.017608438,-0.000385783
0.028382679,-0.006635882
0.031843392,0.005751072
0.023566558,0.009819403
0.022796214,-0.00016835
0.026519891,-0.005260654
0.026815884,-0.005624019
0.031365358,-0.003167149
0.016109443,-0.002869081
-0.019384217,-0.00809974
-0.028741158,-0.005972456
-0.019807585,0.002577638
-0.01237121,0.003732003
0.004396643,0.00058538
-0.008486019,0.000263295
-0.052918228,-0.000210621
-0.052297948,-0.002380867
-0.020361356,-0.00273145
-0.013968779,0.000498301
-0.003770713,0.003706472
0.014763329,0.002104157
0.00432887,-0.001144719
-0.01073376,-7.46E-06
-0.008653552,0.002729165
-0.011500881,0.005062201
-0.013012874,0.008943841
0.003201058,0.007941418
0.017752477,0.000422439
0.009672429,-0.002540802
-0.00382441,-0.000766188
0.014621441,-0.00208076
0.054940881,-0.003637941
0.063064562,-0.003994995
0.028662718,-0.003340281
-0.019652531,0.003673532
-0.054221847,0.007575238
-0.023446212,-0.001425933
0.067792409,-0.007845708
0.100189055,-0.00551744
0.038728116,-0.006411764
-0.005743861,-0.008353878
-0.010865108,-0.006871483
-0.041880704,-0.005028344
-0.0768444,0.000410319
-0.082085275,0.006133631
-0.080958553,0.004218066
-0.07567785,0.002253002
-0.059731486,0.006013395
-0.036477149,0.009191365
0.006473636,0.011110776
0.061018801,0.010869261
0.089628736,0.004049187
0.08235321,-0.00317546
0.072693277,-0.003022954
0.078209343,0.001887172
0.07337588,0.003312658
0.044715541,-0.001742519
0.005297887,-0.004756225
-0.02862358,-0.003897627
-0.037722983,-0.008677195
-0.029153519,-0.013526029
-0.027656666,-0.007639463
-0.030571973,0.000892781
-0.03498597,0.002428815
-0.04629535,-0.002899853
-0.057018518,-0.008394308
-0.066253494,-0.001998434
-0.069900044,0.009274949
-0.058395722,0.007566509
-0.040007319,0.003211412
-0.018377745,0.004518522
0.007270301,-0.001438445
0.030899714,-0.004305728
0.059187012,0.006197564
0.087105585,0.008305487
0.094199826,-0.000783186
0.088628296,-0.001767999
0.085366728,0.002178651
0.070686055,0.002100558
0.03653342,0.002982053
0.002593924,0.003625464
-0.018806012,-0.000895016
-0.029994591,-0.004279212
-0.029302804,-0.002787421
-0.02824723,-0.002553632
-0.032201292,-0.005991339
-0.021937857,-0.008398879
-0.013854936,-0.006443638
-0.033640707,-0.002914321
-0.048979533,6.05E-05
-0.04387591,0.002411618
-0.045929697,0.001452011
-0.045334575,0.000417935
-0.022492276,0.003914286
-0.00105833,0.008477277
0.01131997,0.012042999
0.030109018,0.010524528
0.033978808,0.002383558
0.013106015,-0.001050271
0.006358601,-0.000758056
0.019718688,-0.007782596
0.024075218,-0.012498205
0.015826935,-0.005204807
0.002024043,0.000647942
-0.006183826,-0.001786912
-0.003687093,0.000711845
-0.010138925,0.007852502
-0.018985849,0.004946392
-0.002840565,-0.003461447
0.026423493,-0.00507532
0.036746874,-0.002521732
0.016011559,-0.001358155
0.000396059,-0.002650506
0.026421139,-0.004041948
0.041016772,-0.00308973
0.007095071,-0.003518001
-0.013097248,-0.004774379
-0.005064098,0.000584868
-0.010749823,0.009126475
-0.022019105,0.010009174
-0.031019191,0.004258128
-0.043149973,0.000691188
-0.036267617,-0.000580818
-0.007988668,-0.00558114
0.021699825,-0.009431642
0.037451763,-0.002767327
0.024964583,0.005560358
0.010255376,0.009248032
0.026105259,0.018978305
0.030804794,0.020886947
-0.009697181,0.002622712
-0.050763716,-0.002686919
-0.062268273,0.007626382
-0.058760012,0.000831892
-0.041911903,-0.008522745
-0.014993358,-0.007811684
-0.011105835,-0.015362568
-0.036101028,-0.0206529
-0.032369753,-0.016560565
0.016471928,-0.015419809
0.044614206,-0.01129349
0.042848666,-0.006842353
0.061873495,-0.007902504
0.093355454,-0.000379443
0.11319449,0.009950933
0.120445183,0.008600458
0.08833912,0.009263441
0.009053944,0.01748936
-0.070683804,0.017472323
-0.110448405,0.011872738
-0.113398126,0.012962018
-0.094644335,0.012402332
-0.051061697,0.006101158
-0.005716712,0.008897032
0.007139007,0.014483289
0.023895729,0.001213146
0.059492687,-0.014811023
0.050575682,-0.009530179
0.000322802,-0.005129118
-0.041669867,-0.021687612
-0.075939767,-0.036352109
-0.082362921,-0.030626195
-0.046122854,-0.012255345
-0.012778952,0.006947291
0.005368539,0.016787662
0.019672885,0.015441166
0.016231575,0.010522615
0.018897273,0.006954637
0.052115053,0.008466502
0.078126215,0.011806565
0.070928829,0.006148675
0.048855146,-0.004856008
0.027842497,-0.007998971
0.00782347,-0.00152033
-0.015134624,0.004602175
-0.031663345,0.001555542
-0.027938449,-0.003352748
-0.014156924,-0.002504655
-0.005500585,-0.005720161
0.003195258,-0.008491397
0.010465769,0.002902924
0.002284777,0.006769121
-0.012483737,-0.0082557
-0.013171436,-0.011529373
-0.00445283,-0.006474242
-0.002056996,-0.016515635
-0.008140578,-0.019973294
-0.017016429,-0.009436849
-0.022610886,-0.001736967
-0.026564038,0.016511369
-0.034298675,0.039103241
-0.036347861,0.042334839
-0.026373731,0.0428241
-0.016852477,0.04028185
-0.007926384,0.015038373
0.011801167,-0.0066043
0.036790843,-0.009825735
0.053096361,-0.018956055
0.051910525,-0.032009528
0.039386493,-0.033046728
0.034955711,-0.026975385
0.031436522,-0.023939672
0.00772716,-0.023720228
-0.014787362,-0.014445628
-0.015681182,-0.000657628
-0.018432636,0.000503931
-0.026621641,0.000648303
-0.020757553,0.008783556
-0.01326656,0.009630352
-0.013354917,0.00510445
-0.004676395,0.002516299
-0.000599133,-0.000779245
-0.020713698,0.000198674
-0.023684688,0.005606886
0.016076737,0.01054352
0.03900625,0.014352694
0.024166298,0.018106345
0.026492231,0.022737641
0.039896933,0.018525505
0.020906045,0.005965457
-0.01007259,0.000643817
-0.024335806,-0.000331778
-0.029272147,-0.000940635
-0.036491816,-0.003449674
-0.044692014,-0.018481301
-0.040267411,-0.025605039
-0.020968862,-0.009016269
0.004680584,0.001694943
0.026353256,-4.80E-06
0.027275464,0.005221382
0.019547011,0.006592501
0.021224495,-0.002227881
0.014069002,-0.003636471
0.00299145,-0.001543987
0.007519075,-0.005412624
0.008811735,-0.001808695
0.002517532,0.00465488
0.002436257,-0.002282281
-0.004283567,-0.009244713
-0.014816122,-0.009673973
-0.003144387,-0.011827351
0.015437709,-0.003810421
0.005155915,0.008588448
-0.018269158,0.001470402
-0.017505952,-0.009878916
-0.002649948,-0.00676181
-0.006071551,-0.002172631
-0.02028014,-0.000446685
-0.015080868,0.001349707
0.0008361,0.000917034
0.001872955,0.006256442
0.003151325,0.018939722
0.015874465,0.025953807
0.015088141,0.020819974
0.003812583,0.010657437
0.007302794,0.006331397
0.018354836,0.006036516
0.018652064,0.00378161
0.005039895,0.003584799
-0.003264888,0.002584086
0.010165995,-0.002938163
0.004667749,-0.004597453
-0.036625601,-0.006484372
-0.023819662,-0.017080926
0.06914449,-0.025863956
0.102853454,-0.025579238
0.017835955,-0.017131083
-0.056240464,-0.002106705
-0.065090724,0.005337145
-0.079220243,0.002376222
-0.088102451,0.004346102
-0.06003733,0.005914312
-0.03010084,-0.001728215
-0.00791925,-0.004749644
0.010444088,0.000327408
0.021080123,0.00124644
0.030949319,-0.003008502
0.028573536,-0.00377221
0.019819695,0.001045615
0.026231716,0.003819264
0.036761203,0.003454014
0.046567904,0.007486466
0.055998729,0.013495505
0.055420753,0.014346561
0.054951943,0.011513682
0.049039014,0.009311424
0.024495505,0.005709187
0.003920246,-0.002793032
-0.012987933,-0.007008351
-0.041088199,0.000139949
-0.053555411,0.006870951
-0.05112945,0.003504579
-0.064403056,-0.007059399
-0.075141164,-0.014770599
-0.064950911,-0.012630715
-0.050514943,-0.008576715
-0.035805394,-0.006049331
-0.018038961,-0.000841165
0.001628822,0.001720841
0.013987512,0.000465058
0.005423165,-0.002809388
0.002561634,-0.008041705
0.021535572,-0.006882328
0.026446525,0.000187609
0.022577581,0.003900825
0.035419386,0.003625401
0.043189997,0.003445153
0.042268355,0.007535265
0.045511874,0.010253838
0.044947729,0.00590455
0.043840425,0.004352312
0.040013987,0.005053862
0.024010344,0.000276107
0.006371082,-0.003522254
-0.008120646,-0.005159802
-0.020968538,-0.005931562
-0.032013141,-0.005175149
-0.043902374,-0.008455055
-0.044600388,-0.005420793
-0.034286683,0.007178951
-0.029372215,0.006471714
-0.02785666,-0.002466924
-0.036572864,-0.001390181
-0.051407362,0.00062612
-0.038771473,0.004578189
-0.005580375,0.010597941
0.028511191,-0.002338615
0.057181422,-0.01967266
0.050339237,-0.009243963
0.023918082,0.010354264
0.012739885,0.013023004
-0.006854527,0.011714422
-0.022622026,0.012284117
-0.012069955,0.005913943
-0.012109507,0.000732931
-0.015101766,-0.00094313
-0.000486266,-0.00560364
-0.002961154,-0.007793908
-0.01290674,-0.009794256
0.005486161,-0.014918135
0.028311303,-0.014549243
0.029970975,-0.00917742
0.028558378,-0.001505647
0.034901533,0.005694608
0.02856313,0.004917751
0.009997864,0.004195885
0.005735039,0.007480611
0.003817842,0.003573854
-0.011890595,0.001359255
-0.011734068,0.006070825
0.003329559,-0.002634896
-0.00055016,-0.015630365
-0.00886912,-0.006591259
-0.008595616,0.008406659
-0.021627628,0.011260004
-0.030199367,0.012217863
-0.015908126,0.011716135
-0.016864256,0.007273865
-0.040348237,0.00344272
-0.04429804,-0.000291096
-0.022816387,-9.08E-05
-0.00204875,0.000472436
0.012115477,-0.006194947
0.025457928,-0.01009286
0.031153951,-0.008467637
0.026414011,-0.00901683
0.021139567,-0.010317256
0.011456668,-0.011317638
-0.002594439,-0.007429191
0.002475234,0.000621647
0.014722311,0.00045593
0.003318196,0.001536747
-0.000434887,0.011757377
0.020580045,0.011975892
0.022125976,0.005373464
0.011059873,0.005961708
0.00982038,0.003412823
-0.008700623,-0.00161279
-0.023546669,-0.00256089
-0.011114699,-0.004609811
-0.01285487,-0.00072927
-0.019939303,0.005400425
-0.004096851,0.003311775
0.003066917,0.010781142
0.004292009,0.015466397
0.018530648,-0.01007037
0.013022229,-0.023179988
-0.011018275,-0.007388604
-0.01898376,-0.012594632
-0.022728876,-0.025149869
-0.030651171,-0.009666373
-0.018629052,0.010093815
-0.003411956,0.019696751
-0.014380479,0.024429968
-0.011482626,0.025852009
0.021225842,0.024618178
0.017132079,0.011076171
-0.014473854,-0.005078574
-0.000579843,-0.010151509
0.03108578,-0.019073982
0.039980059,-0.024014919
0.053036008,-0.009283358
0.05327759,-0.00221962
0.012390605,-0.01170854
-0.020824278,-0.01024677
-0.015791269,-0.001362904
-0.014949202,-0.000425092
-0.032207374,0.003686127
-0.032460524,0.011142034
-0.005575655,0.00879667
0.031636398,0.00052523
0.051975968,-0.001537719
0.036352933,0.005207836
0.006939104,0.005295798
-0.020352205,-0.004354091
-0.058585666,-7.32E-05
-0.091194933,0.006195138
-0.089634138,-0.009528834
-0.065593361,-0.016570284
-0.041866274,-0.00312964
-0.013228526,0.001339903
0.023436319,0.001772315
0.043116242,0.010258162
0.045159697,0.017280107
0.060984544,0.022402696
0.082813228,0.02122846
0.08368841,0.007630383
0.07185403,-0.00449717
0.053229324,-0.007231839
0.022633469,-0.011343417
-0.005757003,-0.017951903
-0.022724255,-0.020141736
-0.032325843,-0.023872332
-0.033237432,-0.023429467
-0.031417975,-0.001758389
-0.035619836,0.024090732
-0.036528077,0.031709047
-0.024347865,0.029449597
-0.012336145,0.023626649
-0.019094303,0.013458309
-0.035332311,-0.001861427
-0.039069471,-0.019661009
-0.035331162,-0.025493435
-0.03684417,-0.028496129
-0.035084717,-0.042556912
-0.020935677,-0.041619206
0.005181801,-0.019490133
0.032837426,-0.001727421
0.043742364,0.013875747
0.041999317,0.031810867
0.038271002,0.038961517
0.029878092,0.037367569
0.042454079,0.03114659
0.080979245,0.015725498
0.084216423,0.001692443
0.046739998,-0.000487882
0.025662288,-0.001632524
0.011071973,-0.005426717
-0.024507452,-0.001726549
-0.044785822,0.001702404
-0.037543921,-0.009062608
-0.052379202,-0.022872937
-0.082642236,-0.024324764
-0.060777856,-0.019270571
-0.015235595,-0.015502895
-0.015898012,-0.011549227
-0.020917488,-0.006583903
-0.004772016,0.004923637
-0.009206434,0.019558765
-0.002567642,0.015006786
0.027745787,-0.003602287
0.02512964,-0.00687341
0.011515842,-0.000997941
0.017086072,-0.001752837
0.009142542,0.009621444
-0.002671702,0.05307243
-0.002391409,0.108126051
-0.007698979,0.100788021
-0.010255365,-0.001525471
-0.001968168,-0.094677345
0.009405312,-0.106228084
0.017336952,-0.094644957
0.012607974,-0.070132219
0.010021088,-0.019256973
0.022196534,-0.007304
0.030285246,-0.031223071
0.030341875,-0.018918725
0.025189901,0.020167714
0.005244525,0.050012658
-0.020718205,0.080491343
-0.03627871,0.096838568
-0.031502386,0.069408703
-0.011202711,0.035145414
-0.003449836,0.028372571
-0.011076541,0.010407552
-0.013424566,-0.029555332
-0.010577938,-0.047715871
-0.0033005,-0.040621308
0.00052072,-0.031999375
-0.006752795,-0.017718759
-0.002654121,-0.002154176
0.004420888,-0.009468084
-0.002251991,-0.027566057
0.013033602,-0.020348268
0.044250919,0.001705984
0.046583754,8.47E-05
0.017531675,-0.016239493
-0.037716812,-0.017634527
-0.078299883,-0.020635979
-0.053797429,-0.037780343
-0.011875158,-0.041213453
0.01074605,-0.021846659
0.036190549,0.010527226
0.03335468,0.042778669
0.000353583,0.061084455
-0.007456563,0.085133544
-0.00254701,0.109689609
-0.003246355,0.093225638
0.014948864,0.054164829
0.035982908,0.017397548
0.035686079,-0.022795894
0.022661818,-0.042380099
0.005703142,-0.048311474
-0.005564012,-0.06696492
-0.013453536,-0.073067131
-0.032552722,-0.066348318
-0.049497719,-0.062997124
-0.038202841,-0.037703554
-0.008524251,-0.001807921
0.00538836,0.008113199
0.00211659,0.009144637
0.006963377,0.017093092
0.016512363,0.014979397
0.017085231,0.008935734
0.016832649,0.012266237
0.016980236,0.012375629
0.010173986,0.008856003
0.002662135,0.011941586
0.002971643,0.009986779
0.007728946,0.003301113
0.006034094,0.010222442
-0.002043563,0.021655261
-0.004060696,0.023947253
-0.008377539,0.026003956
-0.030048768,0.026904934
-0.039783444,0.022258862
-0.018948905,0.018257208
-0.011749489,0.010125739
-0.021245727,3.98E-05
-0.00324973,-0.000614317
0.015460119,-0.006426877
0.009184445,-0.024734955
0.012428911,-0.033475197
0.015463664,-0.037317861
0.005814322,-0.057249972
0.014180122,-0.070841629
0.025356398,-0.048107657
0.021952022,-0.009663522
0.025467248,0.010707347
0.022951173,0.017549663
0.003354111,0.021751523
-0.008103016,0.019655864
-0.008703449,0.028001249
-0.009942787,0.044382864
-0.011499677,0.030869763
-0.012803392,0.012573178
-0.010236934,0.028194738
-0.006660443,0.029046984
-0.011014886,-0.005895181
-0.015343576,-0.034932801
-0.013782786,-0.050579012
-0.017489455,-0.046178482
-0.02027117,-0.019955314
-0.008964297,-0.008778988
0.003194442,-0.006399846
0.011275079,0.012535485
0.022813841,0.02719139
0.021004858,0.03386185
0.004064923,0.041155642
-0.000582135,0.030615498
0.004338528,0.014414531
0.002048396,0.019633797
0.001982976,0.026107124
0.006777115,0.016684766
0.006894669,0.002605436
0.004576903,-0.009302279
0.000654125,-0.003051097
-0.003046199,0.00574696
-0.000247576,-0.028024855
